clip_idx,segment,base_segment,window_index,t0_sec,seg_sec,hop_sec,context_sec,label,filename,group,split,dim
7,full__w0032__t1.600s,full,32,1.6,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0033__t1.650s,full,33,1.65,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0034__t1.700s,full,34,1.7,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0035__t1.750s,full,35,1.75,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0036__t1.800s,full,36,1.8,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0037__t1.850s,full,37,1.85,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0038__t1.900s,full,38,1.9,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0039__t1.950s,full,39,1.95,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0040__t2.000s,full,40,2.0,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0041__t2.050s,full,41,2.05,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0042__t2.100s,full,42,2.1,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0043__t2.150s,full,43,2.15,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0044__t2.200s,full,44,2.2,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0045__t2.250s,full,45,2.25,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0046__t2.300s,full,46,2.3,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0047__t2.350s,full,47,2.35,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0048__t2.400s,full,48,2.4,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0049__t2.450s,full,49,2.45,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0050__t2.500s,full,50,2.5,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0051__t2.550s,full,51,2.55,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0052__t2.600s,full,52,2.6,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0053__t2.650s,full,53,2.65,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0054__t2.700s,full,54,2.7,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0055__t2.750s,full,55,2.75,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0056__t2.800s,full,56,2.8,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0057__t2.850s,full,57,2.85,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0058__t2.900s,full,58,2.9,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0059__t2.950s,full,59,2.95,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0060__t3.000s,full,60,3.0,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0061__t3.050s,full,61,3.05,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0062__t3.100s,full,62,3.1,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0063__t3.150s,full,63,3.15,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0064__t3.200s,full,64,3.2,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0065__t3.250s,full,65,3.25,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0066__t3.300s,full,66,3.3,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0067__t3.350s,full,67,3.35,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0068__t3.400s,full,68,3.4,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0069__t3.450s,full,69,3.45,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0070__t3.500s,full,70,3.5,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0071__t3.550s,full,71,3.55,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0072__t3.600s,full,72,3.6,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0073__t3.650s,full,73,3.65,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0074__t3.700s,full,74,3.7,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
7,full__w0075__t3.750s,full,75,3.75,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,test,768
8,full__w0000__t0.000s,full,0,0.0,0.25,0.05,1.0,vowel_a,student10B_vowel_a.wav,vowel_a,train,768
8,full__w0001__t0.050s,full,1,0.05,0.25,0.05,1.0,vowel_a,student10B_vowel_a.wav,vowel_a,train,768
8,full__w0002__t0.100s,full,2,0.1,0.25,0.05,1.0,vowel_a,student10B_vowel_a.wav,vowel_a,train,768
8,full__w0003__t0.150s,full,3,0.15,0.25,0.05,1.0,vowel_a,student10B_vowel_a.wav,vowel_a,train,768
8,full__w0004__t0.200s,full,4,0.2,0.25,0.05,1.0,vowel_a,student10B_vowel_a.wav,vowel_a,train,768
8,full__w0005__t0.250s,full,5,0.25,0.25,0.05,1.0,vowel_a,student10B_vowel_a.wav,vowel_a,train,768
8,full__w0006__t0.300s,full,6,0.3,0.25,0.05,1.0,vowel_a,student10B_vowel_a.wav,vowel_a,train,768
8,full__w0007__t0.350s,full,7,0.35,0.25,0.05,1.0,vowel_a,student10B_vowel_a.wav,vowel_a,train,768
8,full__w0008__t0.400s,full,8,0.4,0.25,0.05,1.0,vowel_a,student10B_vowel_a.wav,vowel_a,train,768
8,full__w0009__t0.450s,full,9,0.45,0.25,0.05,1.0,vowel_a,student10B_vowel_a.wav,vowel_a,train,768
8,full__w0010__t0.500s,full,10,0.5,0.25,0.05,1.0,vowel_a,student10B_vowel_a.wav,vowel_a,train,768
8,full__w0011__t0.550s,full,11,0.55,0.25,0.05,1.0,vowel_a,student10B_vowel_a.wav,vowel_a,train,768
8,full__w0012__t0.600s,full,12,0.6,0.25,0.05,1.0,vowel_a,student10B_vowel_a.wav,vowel_a,train,768
8,full__w0013__t0.650s,full,13,0.65,0.25,0.05,1.0,vowel_a,student10B_vowel_a.wav,vowel_a,train,768
8,full__w0014__t0.700s,full,14,0.7,0.25,0.05,1.0,vowel_a,student10B_vowel_a.wav,vowel_a,train,768
8,full__w0015__t0.750s,full,15,0.75,0.25,0.05,1.0,vowel_a,student10B_vowel_a.wav,vowel_a,train,768
8,full__w0016__t0.800s,full,16,0.8,0.25,0.05,1.0,vowel_a,student10B_vowel_a.wav,vowel_a,train,768
8,full__w0017__t0.850s,full,17,0.85,0.25,0.05,1.0,vowel_a,student10B_vowel_a.wav,vowel_a,train,768
8,full__w0018__t0.900s,full,18,0.9,0.25,0.05,1.0,vowel_a,student10B_vowel_a.wav,vowel_a,train,768
8,full__w0019__t0.950s,full,19,0.95,0.25,0.05,1.0,vowel_a,student10B_vowel_a.wav,vowel_a,train,768
8,full__w0020__t1.000s,full,20,1.0,0.25,0.05,1.0,vowel_a,student10B_vowel_a.wav,vowel_a,train,768
8,full__w0021__t1.050s,full,21,1.05,0.25,0.05,1.0,vowel_a,student10B_vowel_a.wav,vowel_a,train,768
8,full__w0022__t1.100s,full,22,1.1,0.25,0.05,1.0,vowel_a,student10B_vowel_a.wav,vowel_a,train,768
8,full__w0023__t1.150s,full,23,1.15,0.25,0.05,1.0,vowel_a,student10B_vowel_a.wav,vowel_a,train,768
8,full__w0024__t1.200s,full,24,1.2,0.25,0.05,1.0,vowel_a,student10B_vowel_a.wav,vowel_a,train,768
8,full__w0025__t1.250s,full,25,1.25,0.25,0.05,1.0,vowel_a,student10B_vowel_a.wav,vowel_a,train,768
8,full__w0026__t1.300s,full,26,1.3,0.25,0.05,1.0,vowel_a,student10B_vowel_a.wav,vowel_a,train,768
8,full__w0027__t1.350s,full,27,1.35,0.25,0.05,1.0,vowel_a,student10B_vowel_a.wav,vowel_a,train,768
8,full__w0028__t1.400s,full,28,1.4,0.25,0.05,1.0,vowel_a,student10B_vowel_a.wav,vowel_a,train,768
8,full__w0029__t1.450s,full,29,1.45,0.25,0.05,1.0,vowel_a,student10B_vowel_a.wav,vowel_a,train,768
8,full__w0030__t1.500s,full,30,1.5,0.25,0.05,1.0,vowel_a,student10B_vowel_a.wav,vowel_a,train,768
8,full__w0031__t1.550s,full,31,1.55,0.25,0.05,1.0,vowel_a,student10B_vowel_a.wav,vowel_a,train,768
8,full__w0032__t1.600s,full,32,1.6,0.25,0.05,1.0,vowel_a,student10B_vowel_a.wav,vowel_a,train,768
8,full__w0033__t1.650s,full,33,1.65,0.25,0.05,1.0,vowel_a,student10B_vowel_a.wav,vowel_a,train,768
8,full__w0034__t1.700s,full,34,1.7,0.25,0.05,1.0,vowel_a,student10B_vowel_a.wav,vowel_a,train,768
8,full__w0035__t1.750s,full,35,1.75,0.25,0.05,1.0,vowel_a,student10B_vowel_a.wav,vowel_a,train,768
9,full__w0000__t0.000s,full,0,0.0,0.25,0.05,1.0,vowel_i,student10B_vowel_i.wav,vowel_i,train,768
9,full__w0001__t0.050s,full,1,0.05,0.25,0.05,1.0,vowel_i,student10B_vowel_i.wav,vowel_i,train,768
9,full__w0002__t0.100s,full,2,0.1,0.25,0.05,1.0,vowel_i,student10B_vowel_i.wav,vowel_i,train,768
9,full__w0003__t0.150s,full,3,0.15,0.25,0.05,1.0,vowel_i,student10B_vowel_i.wav,vowel_i,train,768
9,full__w0004__t0.200s,full,4,0.2,0.25,0.05,1.0,vowel_i,student10B_vowel_i.wav,vowel_i,train,768
9,full__w0005__t0.250s,full,5,0.25,0.25,0.05,1.0,vowel_i,student10B_vowel_i.wav,vowel_i,train,768
9,full__w0006__t0.300s,full,6,0.3,0.25,0.05,1.0,vowel_i,student10B_vowel_i.wav,vowel_i,train,768
9,full__w0007__t0.350s,full,7,0.35,0.25,0.05,1.0,vowel_i,student10B_vowel_i.wav,vowel_i,train,768
9,full__w0008__t0.400s,full,8,0.4,0.25,0.05,1.0,vowel_i,student10B_vowel_i.wav,vowel_i,train,768
9,full__w0009__t0.450s,full,9,0.45,0.25,0.05,1.0,vowel_i,student10B_vowel_i.wav,vowel_i,train,768
9,full__w0010__t0.500s,full,10,0.5,0.25,0.05,1.0,vowel_i,student10B_vowel_i.wav,vowel_i,train,768
9,full__w0011__t0.550s,full,11,0.55,0.25,0.05,1.0,vowel_i,student10B_vowel_i.wav,vowel_i,train,768
9,full__w0012__t0.600s,full,12,0.6,0.25,0.05,1.0,vowel_i,student10B_vowel_i.wav,vowel_i,train,768
9,full__w0013__t0.650s,full,13,0.65,0.25,0.05,1.0,vowel_i,student10B_vowel_i.wav,vowel_i,train,768
9,full__w0014__t0.700s,full,14,0.7,0.25,0.05,1.0,vowel_i,student10B_vowel_i.wav,vowel_i,train,768
9,full__w0015__t0.750s,full,15,0.75,0.25,0.05,1.0,vowel_i,student10B_vowel_i.wav,vowel_i,train,768
9,full__w0016__t0.800s,full,16,0.8,0.25,0.05,1.0,vowel_i,student10B_vowel_i.wav,vowel_i,train,768
9,full__w0017__t0.850s,full,17,0.85,0.25,0.05,1.0,vowel_i,student10B_vowel_i.wav,vowel_i,train,768
9,full__w0018__t0.900s,full,18,0.9,0.25,0.05,1.0,vowel_i,student10B_vowel_i.wav,vowel_i,train,768
9,full__w0019__t0.950s,full,19,0.95,0.25,0.05,1.0,vowel_i,student10B_vowel_i.wav,vowel_i,train,768
9,full__w0020__t1.000s,full,20,1.0,0.25,0.05,1.0,vowel_i,student10B_vowel_i.wav,vowel_i,train,768
9,full__w0021__t1.050s,full,21,1.05,0.25,0.05,1.0,vowel_i,student10B_vowel_i.wav,vowel_i,train,768
9,full__w0022__t1.100s,full,22,1.1,0.25,0.05,1.0,vowel_i,student10B_vowel_i.wav,vowel_i,train,768
9,full__w0023__t1.150s,full,23,1.15,0.25,0.05,1.0,vowel_i,student10B_vowel_i.wav,vowel_i,train,768
9,full__w0024__t1.200s,full,24,1.2,0.25,0.05,1.0,vowel_i,student10B_vowel_i.wav,vowel_i,train,768
9,full__w0025__t1.250s,full,25,1.25,0.25,0.05,1.0,vowel_i,student10B_vowel_i.wav,vowel_i,train,768
9,full__w0026__t1.300s,full,26,1.3,0.25,0.05,1.0,vowel_i,student10B_vowel_i.wav,vowel_i,train,768
9,full__w0027__t1.350s,full,27,1.35,0.25,0.05,1.0,vowel_i,student10B_vowel_i.wav,vowel_i,train,768
9,full__w0028__t1.400s,full,28,1.4,0.25,0.05,1.0,vowel_i,student10B_vowel_i.wav,vowel_i,train,768
9,full__w0029__t1.450s,full,29,1.45,0.25,0.05,1.0,vowel_i,student10B_vowel_i.wav,vowel_i,train,768
9,full__w0030__t1.500s,full,30,1.5,0.25,0.05,1.0,vowel_i,student10B_vowel_i.wav,vowel_i,train,768
9,full__w0031__t1.550s,full,31,1.55,0.25,0.05,1.0,vowel_i,student10B_vowel_i.wav,vowel_i,train,768
9,full__w0032__t1.600s,full,32,1.6,0.25,0.05,1.0,vowel_i,student10B_vowel_i.wav,vowel_i,train,768
9,full__w0033__t1.650s,full,33,1.65,0.25,0.05,1.0,vowel_i,student10B_vowel_i.wav,vowel_i,train,768
9,full__w0034__t1.700s,full,34,1.7,0.25,0.05,1.0,vowel_i,student10B_vowel_i.wav,vowel_i,train,768
9,full__w0035__t1.750s,full,35,1.75,0.25,0.05,1.0,vowel_i,student10B_vowel_i.wav,vowel_i,train,768
10,full__w0000__t0.000s,full,0,0.0,0.25,0.05,1.0,fricative_s,student10B_fricative_s.wav,fricative_s,train,768
10,full__w0001__t0.050s,full,1,0.05,0.25,0.05,1.0,fricative_s,student10B_fricative_s.wav,fricative_s,train,768
10,full__w0002__t0.100s,full,2,0.1,0.25,0.05,1.0,fricative_s,student10B_fricative_s.wav,fricative_s,train,768
10,full__w0003__t0.150s,full,3,0.15,0.25,0.05,1.0,fricative_s,student10B_fricative_s.wav,fricative_s,train,768
10,full__w0004__t0.200s,full,4,0.2,0.25,0.05,1.0,fricative_s,student10B_fricative_s.wav,fricative_s,train,768
10,full__w0005__t0.250s,full,5,0.25,0.25,0.05,1.0,fricative_s,student10B_fricative_s.wav,fricative_s,train,768
10,full__w0006__t0.300s,full,6,0.3,0.25,0.05,1.0,fricative_s,student10B_fricative_s.wav,fricative_s,train,768
10,full__w0007__t0.350s,full,7,0.35,0.25,0.05,1.0,fricative_s,student10B_fricative_s.wav,fricative_s,train,768
10,full__w0008__t0.400s,full,8,0.4,0.25,0.05,1.0,fricative_s,student10B_fricative_s.wav,fricative_s,train,768
10,full__w0009__t0.450s,full,9,0.45,0.25,0.05,1.0,fricative_s,student10B_fricative_s.wav,fricative_s,train,768
10,full__w0010__t0.500s,full,10,0.5,0.25,0.05,1.0,fricative_s,student10B_fricative_s.wav,fricative_s,train,768
10,full__w0011__t0.550s,full,11,0.55,0.25,0.05,1.0,fricative_s,student10B_fricative_s.wav,fricative_s,train,768
10,full__w0012__t0.600s,full,12,0.6,0.25,0.05,1.0,fricative_s,student10B_fricative_s.wav,fricative_s,train,768
10,full__w0013__t0.650s,full,13,0.65,0.25,0.05,1.0,fricative_s,student10B_fricative_s.wav,fricative_s,train,768
10,full__w0014__t0.700s,full,14,0.7,0.25,0.05,1.0,fricative_s,student10B_fricative_s.wav,fricative_s,train,768
10,full__w0015__t0.750s,full,15,0.75,0.25,0.05,1.0,fricative_s,student10B_fricative_s.wav,fricative_s,train,768
10,full__w0016__t0.800s,full,16,0.8,0.25,0.05,1.0,fricative_s,student10B_fricative_s.wav,fricative_s,train,768
10,full__w0017__t0.850s,full,17,0.85,0.25,0.05,1.0,fricative_s,student10B_fricative_s.wav,fricative_s,train,768
10,full__w0018__t0.900s,full,18,0.9,0.25,0.05,1.0,fricative_s,student10B_fricative_s.wav,fricative_s,train,768
10,full__w0019__t0.950s,full,19,0.95,0.25,0.05,1.0,fricative_s,student10B_fricative_s.wav,fricative_s,train,768
10,full__w0020__t1.000s,full,20,1.0,0.25,0.05,1.0,fricative_s,student10B_fricative_s.wav,fricative_s,train,768
10,full__w0021__t1.050s,full,21,1.05,0.25,0.05,1.0,fricative_s,student10B_fricative_s.wav,fricative_s,train,768
10,full__w0022__t1.100s,full,22,1.1,0.25,0.05,1.0,fricative_s,student10B_fricative_s.wav,fricative_s,train,768
10,full__w0023__t1.150s,full,23,1.15,0.25,0.05,1.0,fricative_s,student10B_fricative_s.wav,fricative_s,train,768
10,full__w0024__t1.200s,full,24,1.2,0.25,0.05,1.0,fricative_s,student10B_fricative_s.wav,fricative_s,train,768
10,full__w0025__t1.250s,full,25,1.25,0.25,0.05,1.0,fricative_s,student10B_fricative_s.wav,fricative_s,train,768
10,full__w0026__t1.300s,full,26,1.3,0.25,0.05,1.0,fricative_s,student10B_fricative_s.wav,fricative_s,train,768
10,full__w0027__t1.350s,full,27,1.35,0.25,0.05,1.0,fricative_s,student10B_fricative_s.wav,fricative_s,train,768
10,full__w0028__t1.400s,full,28,1.4,0.25,0.05,1.0,fricative_s,student10B_fricative_s.wav,fricative_s,train,768
10,full__w0029__t1.450s,full,29,1.45,0.25,0.05,1.0,fricative_s,student10B_fricative_s.wav,fricative_s,train,768
10,full__w0030__t1.500s,full,30,1.5,0.25,0.05,1.0,fricative_s,student10B_fricative_s.wav,fricative_s,train,768
10,full__w0031__t1.550s,full,31,1.55,0.25,0.05,1.0,fricative_s,student10B_fricative_s.wav,fricative_s,train,768
10,full__w0032__t1.600s,full,32,1.6,0.25,0.05,1.0,fricative_s,student10B_fricative_s.wav,fricative_s,train,768
10,full__w0033__t1.650s,full,33,1.65,0.25,0.05,1.0,fricative_s,student10B_fricative_s.wav,fricative_s,train,768
10,full__w0034__t1.700s,full,34,1.7,0.25,0.05,1.0,fricative_s,student10B_fricative_s.wav,fricative_s,train,768
10,full__w0035__t1.750s,full,35,1.75,0.25,0.05,1.0,fricative_s,student10B_fricative_s.wav,fricative_s,train,768
11,full__w0000__t0.000s,full,0,0.0,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0001__t0.050s,full,1,0.05,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0002__t0.100s,full,2,0.1,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0003__t0.150s,full,3,0.15,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0004__t0.200s,full,4,0.2,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0005__t0.250s,full,5,0.25,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0006__t0.300s,full,6,0.3,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0007__t0.350s,full,7,0.35,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0008__t0.400s,full,8,0.4,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0009__t0.450s,full,9,0.45,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0010__t0.500s,full,10,0.5,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0011__t0.550s,full,11,0.55,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0012__t0.600s,full,12,0.6,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0013__t0.650s,full,13,0.65,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0014__t0.700s,full,14,0.7,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0015__t0.750s,full,15,0.75,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0016__t0.800s,full,16,0.8,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0017__t0.850s,full,17,0.85,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0018__t0.900s,full,18,0.9,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0019__t0.950s,full,19,0.95,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0020__t1.000s,full,20,1.0,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0021__t1.050s,full,21,1.05,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0022__t1.100s,full,22,1.1,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0023__t1.150s,full,23,1.15,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0024__t1.200s,full,24,1.2,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0025__t1.250s,full,25,1.25,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0026__t1.300s,full,26,1.3,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0027__t1.350s,full,27,1.35,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0028__t1.400s,full,28,1.4,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0029__t1.450s,full,29,1.45,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0030__t1.500s,full,30,1.5,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0031__t1.550s,full,31,1.55,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0032__t1.600s,full,32,1.6,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0033__t1.650s,full,33,1.65,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0034__t1.700s,full,34,1.7,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0035__t1.750s,full,35,1.75,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0036__t1.800s,full,36,1.8,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0037__t1.850s,full,37,1.85,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0038__t1.900s,full,38,1.9,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0039__t1.950s,full,39,1.95,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0040__t2.000s,full,40,2.0,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0041__t2.050s,full,41,2.05,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0042__t2.100s,full,42,2.1,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0043__t2.150s,full,43,2.15,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0044__t2.200s,full,44,2.2,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0045__t2.250s,full,45,2.25,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0046__t2.300s,full,46,2.3,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0047__t2.350s,full,47,2.35,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0048__t2.400s,full,48,2.4,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0049__t2.450s,full,49,2.45,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0050__t2.500s,full,50,2.5,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0051__t2.550s,full,51,2.55,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0052__t2.600s,full,52,2.6,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0053__t2.650s,full,53,2.65,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0054__t2.700s,full,54,2.7,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0055__t2.750s,full,55,2.75,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0056__t2.800s,full,56,2.8,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0057__t2.850s,full,57,2.85,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0058__t2.900s,full,58,2.9,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0059__t2.950s,full,59,2.95,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0060__t3.000s,full,60,3.0,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0061__t3.050s,full,61,3.05,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0062__t3.100s,full,62,3.1,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0063__t3.150s,full,63,3.15,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0064__t3.200s,full,64,3.2,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0065__t3.250s,full,65,3.25,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0066__t3.300s,full,66,3.3,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0067__t3.350s,full,67,3.35,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0068__t3.400s,full,68,3.4,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0069__t3.450s,full,69,3.45,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0070__t3.500s,full,70,3.5,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0071__t3.550s,full,71,3.55,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0072__t3.600s,full,72,3.6,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0073__t3.650s,full,73,3.65,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0074__t3.700s,full,74,3.7,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
11,full__w0075__t3.750s,full,75,3.75,0.25,0.05,1.0,sentence,student10B_sentence.wav,sentence,train,768
